4.127954122265455226e+02,4.248351894675670337e+02,4.541174995761865034e+02,4.329639307645446138e+02
4.249611894675671238e+02,4.424377111286027571e+02,4.542614995761865657e+02,4.331019307645445906e+02
3.619707296696873300e+02,4.250871894675671001e+02,4.544129995761865644e+02,4.332399307645445106e+02
