3.929877157293266237e+02,3.894741687499128489e+02,4.718416385060569382e+02,5.367020849702894338e+02
3.999079913449572246e+02,3.895941687499128534e+02,4.719886385060569296e+02,5.176385701566874786e+02
2.783349839475598628e+02,3.897141687499128579e+02,4.721356385060570346e+02,5.370440849702893047e+02
