2.996228112013395162e+02,4.193516311394603804e+02,5.241062755509399267e+02,5.175301228410547765e+02
2.997098112013394484e+02,4.194746311394604277e+02,5.738157917136356900e+02,4.893257098630623432e+02
3.662284307291866980e+02,4.195976311394604750e+02,5.150670595840146007e+02,5.306022244273664228e+02
